ZM4	142539	142540	ZMO0023_peak_25	11.6294	ZM4	142276	142277	ruvC	.	+	263
ZM4	149830	149831	ZMO0023_peak_26	29.0206	ZM4	149279	149280	tolB	.	+	551
ZM4	157506	157507	ZMO0023_peak_27	47.5817	ZM4	157811	157812	thiC	.	+	-305
ZM4	160803	160804	ZMO0023_peak_28	11.2896	ZM4	160544	160545	zapA	.	-	-259
ZM4	166542	166543	ZMO0023_peak_29	47.1806	ZM4	167075	167076	fbaB	.	+	-533
ZM4	170719	170720	ZMO0023_peak_30	24.0012	ZM4	169657	169658	ahcY	.	+	1062
ZM4	191272	191273	ZMO0023_peak_31	1024.62	ZM4	192535	192536	prfB	.	+	-1263
ZM4	208798	208799	ZMO0023_peak_32	49.1165	ZM4	208677	208678	shdA	.	-	-121
ZM4	212215	212216	ZMO0023_peak_33	31.4823	ZM4	212963	212964	ZMO1_ZMO0216	.	-	748
ZM4	212675	212676	ZMO0023_peak_34	56.7597	ZM4	212963	212964	ZMO1_ZMO0216	.	-	288
ZM4	219004	219005	ZMO0023_peak_35	186.784	ZM4	219610	219611	metW	.	-	606
ZM4	227616	227617	ZMO0023_peak_36	108.602	ZM4	227211	227212	fepC	.	+	405
ZM4	245041	245042	ZMO0023_peak_37	133.787	ZM4	245174	245175	ZMO1_ZMO0252	.	+	-133
ZM4	246654	246655	ZMO0023_peak_38	4.50695	ZM4	245174	245175	ZMO1_ZMO0252	.	+	1480
ZM4	247199	247200	ZMO0023_peak_39a	2.74195	ZM4	245174	245175	ZMO1_ZMO0252	.	+	2025
ZM4	247340	247341	ZMO0023_peak_39b	3.212	ZM4	245174	245175	ZMO1_ZMO0252	.	+	2166
ZM4	247455	247456	ZMO0023_peak_39c	3.51734	ZM4	245174	245175	ZMO1_ZMO0252	.	+	2281
ZM4	254165	254166	ZMO0023_peak_40	309.724	ZM4	254133	254134	tolC	.	+	32
ZM4	260068	260069	ZMO0023_peak_41	68.8847	ZM4	260995	260996	ZMO1_ZMO0257	.	+	-927
ZM4	284872	284873	ZMO0023_peak_42	107.524	ZM4	284751	284752	rnd1	.	-	-121
ZM4	293809	293810	ZMO0023_peak_43	33.3929	ZM4	293738	293739	ZMO1_ZMO0286	.	-	-71
ZM4	295248	295249	ZMO0023_peak_44	66.713	ZM4	295366	295367	ZMO1_ZMO0290	.	+	-118
ZM4	296060	296061	ZMO0023_peak_45	15.065	ZM4	295366	295367	ZMO1_ZMO0290	.	+	694
ZM4	296663	296664	ZMO0023_peak_46	193.091	ZM4	297469	297470	lgt	.	-	806
ZM4	297573	297574	ZMO0023_peak_47	16.8737	ZM4	297469	297470	lgt	.	-	-104
ZM4	306466	306467	ZMO0023_peak_48	14.6149	ZM4	306493	306494	ZMO1_ZMO0301	.	+	-27
ZM4	309069	309070	ZMO0023_peak_49	9.67529	ZM4	309144	309145	ZMO1_ZMO0305	.	-	75
ZM4	315670	315671	ZMO0023_peak_50	439.378	ZM4	315872	315873	ZMO1_ZMO0313	.	+	-202
ZM4	320831	320832	ZMO0023_peak_51	1221.32	ZM4	321129	321130	ribF	.	+	-298
ZM4	321535	321536	ZMO0023_peak_52	27.5734	ZM4	321129	321130	ribF	.	+	406
ZM4	332431	332432	ZMO0023_peak_53	4.52917	ZM4	332579	332580	ZMO1_ZMO0335	.	+	-148
ZM4	351715	351716	ZMO0023_peak_54	20.2548	ZM4	352177	352178	ZMO1_ZMO0352	.	+	-462
ZM4	353047	353048	ZMO0023_peak_55	11.7492	ZM4	353796	353797	ZMO1_ZMO0353	.	+	-749
ZM4	353564	353565	ZMO0023_peak_56	443.119	ZM4	353796	353797	ZMO1_ZMO0353	.	+	-232
ZM4	360486	360487	ZMO0023_peak_57	55.6854	ZM4	360165	360166	mrdA	.	+	321
ZM4	365629	365630	ZMO0023_peak_58	5.16515	ZM4	364911	364912	uvrB	.	+	718
ZM4	370760	370761	ZMO0023_peak_59	58.7071	ZM4	371081	371082	glf	.	+	-321
ZM4	375796	375797	ZMO0023_peak_60	177.44	ZM4	376054	376055	glk	.	+	-258
ZM4	377270	377271	ZMO0023_peak_61	69.0698	ZM4	378220	378221	racX	.	-	950
ZM4	378332	378333	ZMO0023_peak_62	14.8176	ZM4	378392	378393	ZMO1_ZMO0372	.	+	-60
ZM4	399600	399601	ZMO0023_peak_63	43.9164	ZM4	400061	400062	ZMO1_ZMO0400	.	+	-461
ZM4	403708	403709	ZMO0023_peak_64	228.221	ZM4	404776	404777	ZMO1_ZMO0401	.	-	1068
ZM4	434297	434298	ZMO0023_peak_65	22.231	ZM4	433911	433912	rocF	.	-	-386
ZM4	454284	454285	ZMO0023_peak_66	12.0861	ZM4	454420	454421	lolD	.	-	136
ZM4	474180	474181	ZMO0023_peak_67	13.0383	ZM4	472882	472883	ZMO1_ZMO0480	.	+	1298
ZM4	492049	492050	ZMO0023_peak_68	128.665	ZM4	490037	490038	ZMO1_ZMO0494	.	+	2012
ZM4	530876	530877	ZMO0023_peak_69	23.9079	ZM4	530389	530390	secY	.	+	487
ZM4	559171	559172	ZMO0023_peak_70	132.29	ZM4	559252	559253	hisC3	.	+	-81
ZM4	560142	560143	ZMO0023_peak_71	15.0598	ZM4	559252	559253	hisC3	.	+	890
ZM4	573747	573748	ZMO0023_peak_72	4.35738	ZM4	573858	573859	ZMO1_ZMO0571	.	+	-111
ZM4	577597	577598	ZMO0023_peak_73	100.059	ZM4	577140	577141	grxB2	.	+	457
ZM4	578464	578465	ZMO0023_peak_74	43.27	ZM4	577140	577141	grxB2	.	+	1324
ZM4	581406	581407	ZMO0023_peak_75	12.7566	ZM4	580761	580762	rsmD	.	-	-645
ZM4	581713	581714	ZMO0023_peak_76	71.2185	ZM4	582310	582311	ZMO1_ZMO0576	.	-	597
ZM4	582761	582762	ZMO0023_peak_77	19.3089	ZM4	582310	582311	ZMO1_ZMO0576	.	-	-451
ZM4	585408	585409	ZMO0023_peak_78	304.504	ZM4	584103	584104	ZMO1_ZMO0581	.	+	1305
ZM4	596944	596945	ZMO0023_peak_79	59.9544	ZM4	596747	596748	ZMO1_ZMO0597	.	+	197
ZM4	599359	599360	ZMO0023_peak_80	26.1783	ZM4	599378	599379	accA	.	+	-19
ZM4	602157	602158	ZMO0023_peak_81	107.1	ZM4	600580	600581	ZMO1_ZMO0601	.	+	1577
ZM4	605057	605058	ZMO0023_peak_82	11.0884	ZM4	605049	605050	motB1	.	-	-8
ZM4	607237	607238	ZMO0023_peak_83	202.464	ZM4	607024	607025	flgL	.	-	-213
ZM4	617057	617058	ZMO0023_peak_84	23.0816	ZM4	617384	617385	flgA	.	+	-327
ZM4	617959	617960	ZMO0023_peak_85	21.5294	ZM4	618042	618043	flgM	.	+	-83
ZM4	618838	618839	ZMO0023_peak_86	2905.95	ZM4	619200	619201	flhA	.	+	-362
ZM4	622889	622890	ZMO0023_peak_87	3.9698	ZM4	623011	623012	ZMO1_ZMO0627	.	+	-122
ZM4	631847	631848	ZMO0023_peak_88	68.6246	ZM4	631425	631426	fliI	.	+	422
ZM4	635612	635613	ZMO0023_peak_89	349.7	ZM4	635590	635591	fliL	.	+	22
ZM4	637141	637142	ZMO0023_peak_90	124.142	ZM4	637151	637152	fliN	.	+	-10
ZM4	638996	638997	ZMO0023_peak_91	4.23364	ZM4	639020	639021	fliR	.	+	-24
ZM4	642816	642817	ZMO0023_peak_92	26.5419	ZM4	642786	642787	fliS	.	+	30
ZM4	650220	650221	ZMO0023_peak_93	18.0573	ZM4	650148	650149	gpt	.	-	-72
ZM4	663080	663081	ZMO0023_peak_94	64.3798	ZM4	663271	663272	ZMO1_ZMO2005	.	+	-191
ZM4	672799	672800	ZMO0023_peak_95	46.7395	ZM4	672694	672695	leuB	.	-	-105
ZM4	674809	674810	ZMO0023_peak_96	218.982	ZM4	674838	674839	ZMO1_ZMO0681	.	+	-29
ZM4	682891	682892	ZMO0023_peak_97	46.5227	ZM4	682751	682752	ZMO1_ZMO0686	.	+	140
ZM4	684862	684863	ZMO0023_peak_98	14.7788	ZM4	684921	684922	budB	.	-	59
ZM4	713639	713640	ZMO0023_peak_99	13.7324	ZM4	714674	714675	rnd2	.	-	1035
ZM4	746985	746986	ZMO0023_peak_100	40.4312	ZM4	747007	747008	ZMO1_ZMO0747	.	+	-22
ZM4	749615	749616	ZMO0023_peak_101	2776.87	ZM4	749510	749511	rpoH	.	-	-105
ZM4	752698	752699	ZMO0023_peak_102	7.85681	ZM4	752224	752225	ZMO1_ZMO0754	.	+	474
ZM4	754177	754178	ZMO0023_peak_103	229.533	ZM4	754022	754023	ZMO1_ZMO0756	.	-	-155
ZM4	758573	758574	ZMO0023_peak_104	30.613	ZM4	758342	758343	ZMO1_ZMO0763	.	-	-231
ZM4	762307	762308	ZMO0023_peak_105	83.9905	ZM4	761368	761369	glnD	.	+	939
ZM4	764123	764124	ZMO0023_peak_106a	13.1161	ZM4	764453	764454	ZMO1_ZMO0767	.	+	-330
ZM4	764248	764249	ZMO0023_peak_106b	11.5131	ZM4	764453	764454	ZMO1_ZMO0767	.	+	-205
ZM4	767269	767270	ZMO0023_peak_107	53.6456	ZM4	766955	766956	mnmA	.	+	314
ZM4	772928	772929	ZMO0023_peak_108	12.7566	ZM4	773083	773084	ZMO1_ZMO0777	.	-	155
ZM4	777395	777396	ZMO0023_peak_109	152.513	ZM4	777802	777803	ZMO1_ZMO0780	.	+	-407
ZM4	804808	804809	ZMO0023_peak_110	35.6032	ZM4	803535	803536	ZMO1_ZMO0799	.	-	-1273
ZM4	813500	813501	ZMO0023_peak_111	22.3709	ZM4	812869	812870	pepA1	.	-	-631
ZM4	815870	815871	ZMO0023_peak_112	182.918	ZM4	815682	815683	truA	.	-	-188
ZM4	820179	820180	ZMO0023_peak_113	139.267	ZM4	820257	820258	queD	.	+	-78
ZM4	826555	826556	ZMO0023_peak_114	47.4222	ZM4	827223	827224	mraW	.	+	-668
ZM4	843739	843740	ZMO0023_peak_115	29.695	ZM4	843901	843902	ftsZ	.	+	-162
ZM4	857774	857775	ZMO0023_peak_116	793.367	ZM4	857720	857721	kefB	.	-	-54
ZM4	866921	866922	ZMO0023_peak_117	14.6041	ZM4	866602	866603	ZMO1_ZMO0853	.	-	-319
ZM4	886817	886818	ZMO0023_peak_118	44.7121	ZM4	887115	887116	hpnH	.	-	298
ZM4	888270	888271	ZMO0023_peak_119	194.738	ZM4	888141	888142	ispH	.	-	-129
ZM4	893946	893947	ZMO0023_peak_120	51.3666	ZM4	894296	894297	mcpA2	.	-	350
ZM4	900694	900695	ZMO0023_peak_121	16.5461	ZM4	901105	901106	lysK	.	-	411
ZM4	911967	911968	ZMO0023_peak_122	29.0538	ZM4	911521	911522	ZMO1_ZMO0901	.	-	-446
ZM4	921880	921881	ZMO0023_peak_123	24.0836	ZM4	921138	921139	mdoH	.	+	742
ZM4	926158	926159	ZMO0023_peak_124	105.216	ZM4	926001	926002	ZMO1_ZMO0909	.	-	-157
ZM4	934790	934791	ZMO0023_peak_125	70.9284	ZM4	934825	934826	ZMO1_ZMO0916	.	+	-35
ZM4	944633	944634	ZMO0023_peak_126	11.5344	ZM4	945279	945280	argJ	.	-	646
ZM4	950126	950127	ZMO0023_peak_127	24.6628	ZM4	949808	949809	ZMO1_ZMO2007	.	+	318
ZM4	952620	952621	ZMO0023_peak_128	533.325	ZM4	952415	952416	ZMO1_ZMO0929	.	-	-205
ZM4	965059	965060	ZMO0023_peak_129	27.6299	ZM4	965357	965358	ZMO1_ZMO0945	.	-	298
ZM4	968769	968770	ZMO0023_peak_130	300.651	ZM4	969020	969021	clpX	.	+	-251
ZM4	973134	973135	ZMO0023_peak_131	44.4514	ZM4	972262	972263	ZMO1_ZMO0952	.	-	-872
ZM4	974350	974351	ZMO0023_peak_132	7.03839	ZM4	974470	974471	ZMO1_ZMO0956	.	+	-120
ZM4	980132	980133	ZMO0023_peak_133	494.423	ZM4	980336	980337	ZMO1_ZMO0963	.	-	204
ZM4	1010538	1010539	ZMO0023_peak_134	4.17246	ZM4	1010290	1010291	ibpA	.	-	-248
ZM4	1016035	1016036	ZMO0023_peak_135	9.2318	ZM4	1015590	1015591	msrA	.	+	445
ZM4	1017180	1017181	ZMO0023_peak_136	163.538	ZM4	1017150	1017151	ZMO1_ZMO0999	.	-	-30
ZM4	1019217	1019218	ZMO0023_peak_137	23.5422	ZM4	1020112	1020113	ZMO1_ZMO1001	.	+	-895
ZM4	1031121	1031122	ZMO0023_peak_138	203.793	ZM4	1031094	1031095	ZMO1_ZMOt021	.	-	-27
ZM4	1054902	1054903	ZMO0023_peak_139a	1914.31	ZM4	1054607	1054608	nrdA	.	-	-295
ZM4	1055177	1055178	ZMO0023_peak_139b	9.93106	ZM4	1055355	1055356	ZMO1_ZMO1040	.	+	-178
ZM4	1056952	1056953	ZMO0023_peak_140	121.703	ZM4	1055355	1055356	ZMO1_ZMO1040	.	+	1597
ZM4	1076744	1076745	ZMO0023_peak_141	23.5422	ZM4	1076596	1076597	sod	.	-	-148
ZM4	1080961	1080962	ZMO0023_peak_142	20.0852	ZM4	1080784	1080785	ZMO1_ZMO1068	.	+	177
ZM4	1110632	1110633	ZMO0023_peak_143	86.4415	ZM4	1111394	1111395	rnr	.	-	762
ZM4	1120812	1120813	ZMO0023_peak_144	25.1115	ZM4	1119750	1119751	ZMO1_ZMO1101	.	-	-1062
ZM4	1132820	1132821	ZMO0023_peak_145	57.0938	ZM4	1132932	1132933	gltD	.	+	-112
ZM4	1149874	1149875	ZMO0023_peak_146	103.144	ZM4	1150134	1150135	ZMO1_ZMO1131	.	-	260
ZM4	1151112	1151113	ZMO0023_peak_147	13.9957	ZM4	1151105	1151106	lipA	.	-	-7
ZM4	1153643	1153644	ZMO0023_peak_148	21.7927	ZM4	1154148	1154149	ZMO1_ZMO1135	.	-	505
ZM4	1156775	1156776	ZMO0023_peak_149	26.5568	ZM4	1157016	1157017	miaA	.	+	-241
ZM4	1183664	1183665	ZMO0023_peak_150	124.142	ZM4	1183399	1183400	comF	.	-	-265
ZM4	1204496	1204497	ZMO0023_peak_151	98.2458	ZM4	1204288	1204289	ispE	.	-	-208
ZM4	1225394	1225395	ZMO0023_peak_152	53.6456	ZM4	1225655	1225656	hemA	.	+	-261
ZM4	1229336	1229337	ZMO0023_peak_153	3.23253	ZM4	1229342	1229343	trmH	.	+	-6
ZM4	1230069	1230070	ZMO0023_peak_154	12.7669	ZM4	1230395	1230396	ZMO1_ZMO2061	.	-	326
ZM4	1236344	1236345	ZMO0023_peak_155	24.7344	ZM4	1236445	1236446	ZMO1_ZMOt029	.	-	101
ZM4	1244659	1244660	ZMO0023_peak_156	93.3715	ZM4	1244662	1244663	ZMO1_ZMO2011	.	+	-3
ZM4	1245301	1245302	ZMO0023_peak_157	107.405	ZM4	1244662	1244663	ZMO1_ZMO2011	.	+	639
ZM4	1256330	1256331	ZMO0023_peak_158	10.7415	ZM4	1256093	1256094	ZMO1_ZMO1232	.	+	237
ZM4	1261580	1261581	ZMO0023_peak_159	4.50426	ZM4	1261520	1261521	ZMO1_ZMO1235	.	-	-60
ZM4	1286421	1286422	ZMO0023_peak_160	42.0605	ZM4	1286443	1286444	ZMO1_ZMO2012	.	+	-22
ZM4	1287255	1287256	ZMO0023_peak_161	30.3295	ZM4	1286753	1286754	ZMO1_ZMO1270	.	+	502
ZM4	1288910	1288911	ZMO0023_peak_162	23.6471	ZM4	1288961	1288962	cysG2	.	-	51
ZM4	1301596	1301597	ZMO0023_peak_163	306.02	ZM4	1301774	1301775	sldL	.	-	178
ZM4	1303961	1303962	ZMO0023_peak_164	53.8	ZM4	1303926	1303927	ZMO1_ZMO1287	.	-	-35
ZM4	1305021	1305022	ZMO0023_peak_165	9.98576	ZM4	1304322	1304323	ZMO1_ZMO1288	.	+	699
ZM4	1306707	1306708	ZMO0023_peak_166	15.3801	ZM4	1307603	1307604	ZMO1_ZMO1291	.	-	896
ZM4	1313023	1313024	ZMO0023_peak_167	36.7837	ZM4	1313079	1313080	ZMO1_ZMO1298	.	+	-56
ZM4	1316156	1316157	ZMO0023_peak_168	9.70706	ZM4	1316015	1316016	ZMO1_ZMO2017	.	+	141
ZM4	1318898	1318899	ZMO0023_peak_169	451.319	ZM4	1318008	1318009	bcbE	.	+	890
ZM4	1324350	1324351	ZMO0023_peak_170	236.48	ZM4	1323869	1323870	fumA	.	+	481
ZM4	1341565	1341566	ZMO0023_peak_171	8.72296	ZM4	1341680	1341681	chvI	.	+	-115
ZM4	1345527	1345528	ZMO0023_peak_172	12.4547	ZM4	1345629	1345630	nagE	.	+	-102
ZM4	1353485	1353486	ZMO0023_peak_173	47.1561	ZM4	1352707	1352708	wrbA	.	+	778
ZM4	1355233	1355234	ZMO0023_peak_174	52.7136	ZM4	1355818	1355819	ZMO1_ZMO1338	.	-	585
ZM4	1356532	1356533	ZMO0023_peak_175	7.50109	ZM4	1357145	1357146	ZMO1_ZMO2018	.	-	613
ZM4	1363362	1363363	ZMO0023_peak_176	65.7175	ZM4	1362908	1362909	pepN1	.	-	-454
ZM4	1370771	1370772	ZMO0023_peak_177	78.8212	ZM4	1370666	1370667	motB3	.	-	-105
ZM4	1383476	1383477	ZMO0023_peak_178	20.9378	ZM4	1383431	1383432	rpsD	.	+	45
ZM4	1422283	1422284	ZMO0023_peak_179	32.9322	ZM4	1422091	1422092	asd	.	-	-192
ZM4	1426617	1426618	ZMO0023_peak_180	8.95367	ZM4	1426968	1426969	fur	.	-	351
ZM4	1429539	1429540	ZMO0023_peak_181	497.184	ZM4	1429455	1429456	ZMO1_ZMO1415	.	-	-84
ZM4	1440151	1440152	ZMO0023_peak_182	193.881	ZM4	1440619	1440620	ZMO1_ZMO1423	.	-	468
ZM4	1452023	1452024	ZMO0023_peak_183	180.624	ZM4	1452493	1452494	holA	.	-	470
ZM4	1458607	1458608	ZMO0023_peak_184	104.564	ZM4	1458600	1458601	ZMO1_ZMO1439	.	-	-7
ZM4	1459540	1459541	ZMO0023_peak_185	2.59548	ZM4	1459483	1459484	ZMO1_ZMO1440	.	-	-57
ZM4	1465601	1465602	ZMO0023_peak_186	24.2912	ZM4	1465951	1465952	glyS	.	-	350
ZM4	1468615	1468616	ZMO0023_peak_187	5.15496	ZM4	1468816	1468817	ZMO1_ZMO1448	.	-	201
ZM4	1473405	1473406	ZMO0023_peak_188	515.851	ZM4	1473528	1473529	ZMO1_ZMO1451	.	-	123
ZM4	1480358	1480359	ZMO0023_peak_189	6.99104	ZM4	1480643	1480644	pnuC1	.	-	285
ZM4	1482696	1482697	ZMO0023_peak_190	20.2313	ZM4	1482632	1482633	ZMO1_ZMO1461	.	-	-64
ZM4	1483855	1483856	ZMO0023_peak_191	25.3334	ZM4	1483557	1483558	ZMO1_ZMO1462	.	-	-298
ZM4	1486432	1486433	ZMO0023_peak_192	5.68803	ZM4	1486337	1486338	ZMO1_ZMO1464	.	-	-95
ZM4	1490783	1490784	ZMO0023_peak_193	413.708	ZM4	1492410	1492411	ZMO1_ZMO1468	.	-	1627
ZM4	1491406	1491407	ZMO0023_peak_194	31.9703	ZM4	1492410	1492411	ZMO1_ZMO1468	.	-	1004
ZM4	1501412	1501413	ZMO0023_peak_195	94.322	ZM4	1501411	1501412	ZMO1_ZMO1477	.	-	-1
ZM4	1518156	1518157	ZMO0023_peak_196	88.6722	ZM4	1518298	1518299	ZMO1_ZMO1491	.	+	-142
ZM4	1546298	1546299	ZMO0023_peak_197	7.1343	ZM4	1546201	1546202	ZMO1_ZMO1520	.	-	-97
ZM4	1547200	1547201	ZMO0023_peak_198	25.7174	ZM4	1547434	1547435	ZMO1_ZMO1522	.	+	-234
ZM4	1562939	1562940	ZMO0023_peak_199a	2.76817	ZM4	1562843	1562844	ZMO1_ZMO1529	.	-	-96
ZM4	1563083	1563084	ZMO0023_peak_199b	3.60269	ZM4	1563298	1563299	ZMO1_ZMO1530	.	+	-215
ZM4	1563270	1563271	ZMO0023_peak_199c	9.51307	ZM4	1563298	1563299	ZMO1_ZMO1530	.	+	-28
ZM4	1568071	1568072	ZMO0023_peak_200	42.2023	ZM4	1569199	1569200	ZMO1_ZMO1536	.	-	1128
ZM4	1568543	1568544	ZMO0023_peak_201	4.4891	ZM4	1569199	1569200	ZMO1_ZMO1536	.	-	656
ZM4	1570022	1570023	ZMO0023_peak_202	40.1414	ZM4	1569199	1569200	ZMO1_ZMO1536	.	-	-823
ZM4	1577367	1577368	ZMO0023_peak_203	10.3533	ZM4	1576338	1576339	ssb	.	+	1029
ZM4	1605004	1605005	ZMO0023_peak_204	12.012	ZM4	1605177	1605178	ZMO1_ZMO2073	.	-	173
ZM4	1609620	1609621	ZMO0023_peak_205	6.75015	ZM4	1610107	1610108	ZMO1_ZMO1576	.	+	-487
ZM4	1614627	1614628	ZMO0023_peak_206	34.3891	ZM4	1615231	1615232	ZMO1_ZMOt037	.	-	604
ZM4	1618404	1618405	ZMO0023_peak_207	344.12	ZM4	1618304	1618305	ZMO1_ZMOr002	.	-	-100
ZM4	1620789	1620790	ZMO0023_peak_208	8.26328	ZM4	1621028	1621029	ZMO1_ZMO1581	.	+	-239
ZM4	1631561	1631562	ZMO0023_peak_209	12.7888	ZM4	1631956	1631957	ZMO1_ZMO1590	.	-	395
ZM4	1636904	1636905	ZMO0023_peak_210	78.8439	ZM4	1637038	1637039	adhB	.	+	-134
ZM4	1638467	1638468	ZMO0023_peak_211	23.5653	ZM4	1638583	1638584	dxs2	.	+	-116
ZM4	1642175	1642176	ZMO0023_peak_212	9.88475	ZM4	1643501	1643502	thrB	.	+	-1326
ZM4	1681915	1681916	ZMO0023_peak_213	74.2483	ZM4	1681744	1681745	ZMO1_ZMO1636	.	-	-171
ZM4	1694852	1694853	ZMO0023_peak_214	5.36298	ZM4	1694799	1694800	ZMO1_ZMOt040	.	-	-53
ZM4	1698662	1698663	ZMO0023_peak_215	42.312	ZM4	1697899	1697900	ZMO1_ZMO1650	.	+	763
ZM4	1698990	1698991	ZMO0023_peak_216a	8.70334	ZM4	1697899	1697900	ZMO1_ZMO1650	.	+	1091
ZM4	1699133	1699134	ZMO0023_peak_216b	22.9291	ZM4	1697899	1697900	ZMO1_ZMO1650	.	+	1234
ZM4	1701363	1701364	ZMO0023_peak_217	173.81	ZM4	1701418	1701419	ptsP	.	-	55
ZM4	1712773	1712774	ZMO0023_peak_218	117.752	ZM4	1712750	1712751	nadD	.	+	23
ZM4	1716041	1716042	ZMO0023_peak_219	42.6159	ZM4	1715622	1715623	ctpA	.	+	419
ZM4	1717319	1717320	ZMO0023_peak_220	26.9003	ZM4	1717034	1717035	dsbB	.	+	285
ZM4	1729825	1729826	ZMO0023_peak_221	182.135	ZM4	1730156	1730157	ansA	.	+	-331
ZM4	1752987	1752988	ZMO0023_peak_222	1105.34	ZM4	1752921	1752922	ZMO1_ZMO1701	.	-	-66
ZM4	1762931	1762932	ZMO0023_peak_223	14.5873	ZM4	1763142	1763143	ZMO1_ZMO1712	.	-	211
ZM4	1765439	1765440	ZMO0023_peak_224	93.5537	ZM4	1765793	1765794	exbB	.	-	354
ZM4	1768165	1768166	ZMO0023_peak_225	13.6292	ZM4	1768624	1768625	frk	.	+	-459
ZM4	1768713	1768714	ZMO0023_peak_226	6.52458	ZM4	1768624	1768625	frk	.	+	89
ZM4	1778031	1778032	ZMO0023_peak_227	31.4088	ZM4	1778179	1778180	cysE	.	-	148
ZM4	1780311	1780312	ZMO0023_peak_228	137.122	ZM4	1780552	1780553	ZMO1_ZMO1734	.	+	-241
ZM4	1784299	1784300	ZMO0023_peak_229	22.2709	ZM4	1783891	1783892	ZMO1_ZMO1738	.	-	-408
ZM4	1791494	1791495	ZMO0023_peak_230	67.2689	ZM4	1791261	1791262	metH2	.	-	-233
ZM4	1797908	1797909	ZMO0023_peak_231	16.9676	ZM4	1798158	1798159	fpr	.	+	-250
ZM4	1811281	1811282	ZMO0023_peak_232	40.5567	ZM4	1811074	1811075	ZMO1_ZMO1764	.	-	-207
ZM4	1811914	1811915	ZMO0023_peak_233	7.65107	ZM4	1812362	1812363	ZMO1_ZMO1766	.	-	448
ZM4	1818815	1818816	ZMO0023_peak_234	111.936	ZM4	1817978	1817979	ZMO1_ZMO1772	.	+	837
ZM4	1827339	1827340	ZMO0023_peak_235	13.1313	ZM4	1827190	1827191	ZMO1_ZMO1780	.	-	-149
